pillar,pattern,file,line,context
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH3_electroweak_parameters.tex,579,\textbf{Experimental:} $M_W^{\text{exp}} = 80.4$ GeV~\cite{PDG2024} \tagBL{} --- \textbf{0.2\% agreement}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH3_electroweak_parameters.tex,586,\textbf{Experimental:} $G_F^{\text{exp}} = 1.166 \times 10^{-5}$ GeV$^{-2}$~\cite{PDG2024} \tagBL{} --- \textbf{exact agreement}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/CH3_electroweak_parameters.tex,1160,\emph{Current status:} $m_\gamma < 10^{-18}$ eV (PDG limit).
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/bib/part2_backbone.bib,5,% A) Empirical baseline (CODATA/PDG)
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/bib/part2_backbone.bib,20,"@misc{CODATA2022,"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/bib/part2_backbone.bib,21,"author       = {{CODATA Task Group on Fundamental Constants}},"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/bib/part2_backbone.bib,22,"title        = {{CODATA} Recommended Values of the Fundamental Physical Constants: 2022},"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/bib/part2_backbone.bib,29,"@article{PDG2024,"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/03_research_timeline.tex,33,"Chapter 7 Attempt 1: $Z_3$ DFT baseline computed, falsified against PDG%"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/01_claim_ledger.tex,20,$\sin^2\theta_W(M_Z) = 0.2314$ after RG running (0.08\% from PDG)%
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/01_claim_ledger.tex,24,$g^2 = 4\pi\alpha/\sin^2\theta_W = 0.4246$ (1.1\% from PDG)%
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/01_claim_ledger.tex,58,}{Eq.~(7.5) — correctly computed but $\times 144$ off from PDG}{\tagDc}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/04_evidence_map.tex,68,"PDG 2024 & CKM matrix values, $\sin^2\theta_W(M_Z)$, $G_F$, $M_W$ \\"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/meta_part2/04_evidence_map.tex,69,"CODATA 2018 & $\alpha$, $\hbar$, $c$ \\"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,85,\subsubsection{Comparison with PDG Data}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,94,\textbf{Angle} & \textbf{DFT Prediction} & \textbf{PDG 2024} \tagBL{} & \textbf{Ratio} & \textbf{Status} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt1.tex,195,DFT vs.\ PDG comparison & \textcolor{red}{FALSIFIED} & --- & Factor 15 off \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt4_cp_refinement.tex,11,structure can refine $\delta$ toward the PDG value of $65°$ while preserving the successful
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt4_cp_refinement.tex,103,This achieves $\delta = 60°$ (within 5° of PDG) while preserving $J \simeq 2.9 \times 10^{-5}$.
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt4_cp_refinement.tex,135,"\delta_{\text{pred}} &= 67° \quad \text{(PDG: 65°, error 2°)} \notag \\"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt4_cp_refinement.tex,136,"J_{\text{pred}} &= 3.05 \times 10^{-5} \quad \text{(PDG: 3.08×10$^{-5}$, error 1\%)}"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt4_cp_refinement.tex,156,"$\delta = 60°$ (5° from PDG), $J$ within 5\% of PDG \tagDc{} + \tagI{}."
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt4_cp_refinement.tex,182,$\delta$ prediction & YELLOW & \textbf{YELLOW (60°)} & Improved: 5° from PDG \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_attempt4_cp_refinement.tex,230,"compared to PDG values $\delta = 65°$, $J = 3.08 \times 10^{-5}$."
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,13,Decay: $n \to p + e^- + \bar\nu_e$ with $\tau_n = 879.4 \pm 0.6$ s (PDG 2024)\\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,649,1.293$ MeV \tagBL{} (PDG neutron--proton mass difference).
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,675,$|\Delta E_{\mathrm{bulk}}| \approx 1.293$ MeV (PDG)} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,763,Neutron lifetime $\tau_n$ & $879.4 \pm 0.6$ s & \tagBL{} & PDG 2024 \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_case_neutron.tex,764,Mass difference $\Delta m_{np}$ & 1.293 MeV & \tagBL{} & CODATA \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,78,(5° from PDG 65°) \tagDc{}.
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,103,Predicts $|V_{ub}| \approx 0.0094$ (vs.\ PDG $0.0037$): factor 2.5 overshoot.
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,116,Resolution: $\mathbb{Z}_2$ sign selection produces $\delta = 60°$ (5° from PDG 65°).
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,186,\paragraph{PDG 2024 magnitudes.}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,195,\label{eq:ch7_ckm_pdg}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,216,then compare to PDG data to quantify the required breaking.
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,263,which is $\times 2.6$ larger than PDG ($|V_{us}| \approx 0.225$).
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,304,\subsection{Comparison with PDG Data}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,309,\caption{CKM: DFT baseline vs.\ PDG magnitudes}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,313,\textbf{Element} & \textbf{DFT} & \textbf{PDG 2024} \tagBL{} & \textbf{Ratio} & \textbf{Status} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,356,From the PDG data \tagBL{}:
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,550,\textbf{Overlap type} & \textbf{Predicted scaling} & \textbf{Numerical} & \textbf{CKM elements} & \textbf{PDG} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,562,PDG shows $|V_{cb}| \approx 0.04 \sim \lambda^2$. This indicates that the
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,712,\paragraph{Comparison with PDG:}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,714,\frac{|V_{ub}|_{\text{pred}}}{|V_{ub}|_{\text{PDG}}}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,726,"\item PDG shows $|V_{ub}| \approx 0.0037$, which is $\approx 0.4 \times$ the product"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,830,"$|V_{ub}| \approx 0.0094$, while PDG gives $0.0037$. This section analyzes"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,862,$|V_{ub}|$ (PDG) & $0.0094$ & $0.0037$ & $\times 2.5$ \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,960,\item Baseline facts: PDG 2024 CKM values \tagBL{}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,976,\item[\ding{51}] $\mathbb{Z}_2$ sign selection produces $\delta = 60°$ (5° from PDG) \tagDc{}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,999,"Predicts $|V_{ub}| \approx 0.0094$, overshoots PDG by factor 2.5."
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,1005,"Jarlskog $J = 2.9 \times 10^{-5}$ predicted (PDG: $3.1 \times 10^{-5}$), 6\% agreement."
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,1025,DFT vs.\ PDG comparison & \textcolor{red}{FALSIFIED} & --- \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_z2_parity_origin.tex,138,PDG comparison ($\delta = 65°$) & \tagBL{} & Evaluation only \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_z2_parity_origin.tex,155,$\delta_{\text{PDG}} = 65°$. May require:
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_case_tau.tex,187,\caption{Tau lepton properties (PDG 2024) \tagBL{}}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch15_opr01_sigma_anchor_derivation.tex,38,\item[$\times$] Any CODATA-fitted constants
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt3_z6_refinement.tex,18,\sin^2\theta_{12}^{\text{A3}} &= 0.137 \quad \text{vs.} \quad 0.307 \text{ (PDG)} \quad \textcolor{red}{\text{[RED]}} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt3_z6_refinement.tex,19,\sin^2\theta_{13}^{\text{A3}} &= 0.0075 \quad \text{vs.} \quad 0.022 \text{ (PDG)} \quad \textcolor{red}{\text{[RED]}}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt3_z6_refinement.tex,68,\multicolumn{2}{l}{\textbf{PDG 2024 [BL]}} & — & 0.307 & 0.546 & 0.022 & — \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt3_z6_refinement.tex,100,Angle & Model & PDG & Status \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_va_structure.tex,639,bounded~\cite{PDG2024}:
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,182,\subsubsection{PDG Baselines}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/10_case_neutrino.tex,187,\caption{Neutrino baseline properties (PDG 2024) \tagBL{}}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt2.tex,78,\caption{Track A results vs.\ PDG 2024 \tagBL{}}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt2.tex,85,PDG 2024 \tagBL{} & 0.307 & 0.546 & 0.022 & --- & --- \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,59,\item We do \textbf{not} derive $m_e = 0.511$ MeV; this is \tagBL{} (PDG).
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,153,\subsubsection{PDG Baselines}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,158,\caption{Electron baseline properties (PDG 2024) \tagBL{}}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/09_case_electron.tex,182,with $Q$-value $Q_\beta = 1.293$ MeV \tagBL{} (PDG).
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,197,DFT vs.\ PDG & $\sin^2\theta_{13}^{\text{DFT}} = 0.333$ &
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,217,\textbf{Observable} & \textbf{Value (PDG 2024)} & \textbf{Puzzle} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,580,The observed mixing angles (PDG 2024) \tagBL{}:
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,61,\textbf{PDG 2024} & $[$BL$]$ & 0.307 & 0.546 & 0.022 & — & — \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,92,achieves all three angles within 3\% of PDG values:
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,96,Angle & Model & PDG & Status \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,111,"\item $\theta_{12}^0 = 33.7°$: \textbf{Identified [I]} — matches PDG exactly, but no geometric"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch19_opr22_geff_from_exchange.tex,45,\item Any numerical comparison to PDG values is labeled ``external comparison only''
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch19_opr22_geff_from_exchange.tex,751,The measured Fermi constant is (PDG 2024):
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptD_interpretation_robin_overcount.tex,50,"\item[\ding{55}] PDG mixing angles ($\theta_{13}$, $\theta_W$, etc.)"
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_opr20_attemptD_interpretation_robin_overcount.tex,51,\item[\ding{55}] Fitting $\ell$ to match PDG values
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,21,\item PDG sin$^2\theta_{12} = 0.307$ is used ONLY for \emph{evaluation} AFTER prediction
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,22,\item The PDG-exact value $\theta_{12} = 33.7°$ is \textbf{not} a candidate
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,55,\caption{Attempt 4.2: $\theta_{12}$ candidates and comparison to PDG}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,60,\textbf{PDG} & \textbf{Error} & \textbf{Status} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,67,PDG target & $33.65$ & $0.307$ & --- & --- & \tagBL{} \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,72,\paragraph{Key observation: PDG sits between T1 and T2.}
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,74,\item T1 (35.26°) \emph{overshoots} PDG (33.65°) by $1.6°$
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,75,\item T2 (32.00°) \emph{undershoots} PDG by $1.7°$
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,94,PDG targets & $0.307$ & $0.546$ & $0.022$ & --- \\
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,123,T2 has marginally better numerical fit. Both bracket the PDG value.
smuggling,PDG|CODATA,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,142,\textbf{Both T1 and T2 achieve GREEN ($<10\%$ error) without PDG-smuggling.}
